"Morrongiello, J.R.1,2, & Thresher, R.E.1 A statistical framework to explore ontogenetic growth variation among individuals and populations: a marine fish example. Ecological Monographs",,,,,,,
"1 CSIRO Marine and Atmospheric Research, Wealth from Oceans Flagship, GPO Box 1538, Hobart, TAS 7001, Australia",,,,,,,
2 email: jrmorrongiello@gmail.com,,,,,,,
FishID,zone,sex,AAC,Cohort,Age,Year,Increment
fish868,A,M,5,1997,4,1997,0.151635
fish868,A,M,5,1997,5,1997,0.126855
fish811,F,F,4,1998,2,1998,0.255494
fish811,F,F,4,1998,3,1998,0.23103
fish811,F,F,4,1998,4,1998,0.270227
fish111,G,M,4,1998,2,1998,0.323343
fish111,G,M,4,1998,3,1998,0.215373
fish111,G,M,4,1998,4,1998,0.164324
fish510,C,M,6,1996,2,1996,0.281033
fish510,C,M,6,1996,3,1996,0.176188
fish510,C,M,6,1996,4,1996,0.183805
fish510,C,M,6,1996,5,1996,0.162048
fish510,C,M,6,1996,6,1996,0.13313
fish279,A,M,5,1997,2,1997,0.228156
fish279,A,M,5,1997,3,1997,0.158857
fish279,A,M,5,1997,4,1997,0.131255
fish279,A,M,5,1997,5,1997,0.117165
fish128,A,F,5,1997,2,1997,0.300837754
fish128,A,F,5,1997,3,1997,0.243389184
fish128,A,F,5,1997,4,1997,0.149167859
fish128,A,F,5,1997,5,1997,0.08732845
fish276,F,F,5,1997,2,1997,0.202652185
fish276,F,F,5,1997,3,1997,0.133083551
fish276,F,F,5,1997,4,1997,0.167244815
fish276,F,F,5,1997,5,1997,0.112089192
fish399,D,F,4,1998,2,1998,0.261188291
fish399,D,F,4,1998,3,1998,0.173922989
fish399,D,F,4,1998,4,1998,0.129102467
fish773,C,F,3,1999,2,1999,0.297704247
fish773,C,F,3,1999,3,1999,0.201258735
fish871,A,M,4,1998,2,1998,0.308044961
fish871,A,M,4,1998,3,1998,0.294903314
fish871,A,M,4,1998,4,1998,0.131100727
fish372,A,M,3,1999,2,1999,0.229247004
fish372,A,M,3,1999,3,1999,0.103081586
fish649,J,M,4,1998,2,1998,0.222080492
fish649,J,M,4,1998,3,1998,0.146674244
fish649,J,M,4,1998,4,1998,0.223173641
fish691,B,M,4,1998,2,1998,0.275954926
fish691,B,M,4,1998,3,1998,0.226401168
fish691,B,M,4,1998,4,1998,0.160016559
fish992,A,F,4,1998,2,1998,0.312465269
fish992,A,F,4,1998,3,1998,0.174151721
fish992,A,F,4,1998,4,1998,0.179357863
fish623,E,M,4,1998,2,1998,0.266750863
fish623,E,M,4,1998,3,1998,0.254268755
fish623,E,M,4,1998,4,1998,0.153119474
fish342,G,F,4,1998,2,1998,0.246947882
fish342,G,F,4,1998,3,1998,0.214675423
fish342,G,F,4,1998,4,1998,0.17749993
fish758,G,F,4,1998,2,1998,0.220211333
fish758,G,F,4,1998,3,1998,0.234462967
fish758,G,F,4,1998,4,1998,0.173339227
fish707,I,M,4,1998,2,1998,0.306964441
fish707,I,M,4,1998,3,1998,0.178688502
fish707,I,M,4,1998,4,1998,0.121450422
fish10,A,F,4,1998,2,1998,0.284947096
fish10,A,F,4,1998,3,1998,0.183693975
fish10,A,F,4,1998,4,1998,0.160426314
fish516,B,M,4,1998,2,1998,0.294354635
fish516,B,M,4,1998,3,1998,0.217018888
fish516,B,M,4,1998,4,1998,0.134419467
fish155,J,M,4,1998,2,1998,0.285583
fish155,J,M,4,1998,3,1998,0.222814
fish155,J,M,4,1998,4,1998,0.134615
fish607,J,F,4,1998,2,1998,0.273473
fish607,J,F,4,1998,3,1998,0.202272
fish607,J,F,4,1998,4,1998,0.168286
fish268,E,F,4,1998,2,1998,0.318146
fish268,E,F,4,1998,3,1998,0.211752
fish268,E,F,4,1998,4,1998,0.14525
fish834,I,M,4,1998,2,1998,0.28032
fish834,I,M,4,1998,3,1998,0.168976
fish834,I,M,4,1998,4,1998,0.159661
fish355,C,M,4,1998,2,1998,0.32028
fish355,C,M,4,1998,3,1998,0.256205
fish355,C,M,4,1998,4,1998,0.169601
fish972,A,M,4,1998,2,1998,0.253846
fish972,A,M,4,1998,3,1998,0.228898
fish972,A,M,4,1998,4,1998,0.140982
fish949,D,M,4,1998,2,1998,0.222124
fish949,D,M,4,1998,3,1998,0.199113
fish949,D,M,4,1998,4,1998,0.193756
fish20,C,M,4,1998,2,1998,0.414061
fish20,C,M,4,1998,3,1998,0.20262
fish20,C,M,4,1998,4,1998,0.098578
fish717,G,M,3,1999,2,1999,0.322192
fish717,G,M,3,1999,3,1999,0.304196
fish404,B,M,4,1999,2,1999,0.231389
fish404,B,M,4,1999,3,1999,0.24922
fish404,B,M,4,1999,4,1999,0.208716
fish572,C,F,4,1999,2,1999,0.369617
fish572,C,F,4,1999,3,1999,0.204263
fish572,C,F,4,1999,4,1999,0.200861
fish947,F,F,4,1999,2,1999,0.290951
fish947,F,F,4,1999,3,1999,0.177149
fish947,F,F,4,1999,4,1999,0.128235
fish52,B,F,6,1997,2,1997,0.205987
fish52,B,F,6,1997,3,1997,0.185693
fish52,B,F,6,1997,4,1997,0.170632
fish52,B,F,6,1997,5,1997,0.151015
fish52,B,F,6,1997,6,1997,0.19461
fish148,B,M,4,1999,2,1999,0.304924
fish148,B,M,4,1999,3,1999,0.235333
fish148,B,M,4,1999,4,1999,0.177879
fish202,D,M,4,1999,2,1999,0.254003
fish202,D,M,4,1999,3,1999,0.23155
fish202,D,M,4,1999,4,1999,0.217663
fish79,E,F,4,1999,2,1999,0.254048
fish79,E,F,4,1999,3,1999,0.190077
fish79,E,F,4,1999,4,1999,0.176044
fish732,D,F,5,1998,2,1998,0.289491
fish732,D,F,5,1998,3,1998,0.139756
fish732,D,F,5,1998,4,1998,0.148536
fish732,D,F,5,1998,5,1998,0.089966
fish581,D,F,4,1999,2,1999,0.295134
fish581,D,F,4,1999,3,1999,0.18774
fish581,D,F,4,1999,4,1999,0.192161
fish549,J,F,3,2000,2,2000,0.334063
fish549,J,F,3,2000,3,2000,0.185362
fish986,H,M,5,1998,2,1998,0.220396
fish986,H,M,5,1998,3,1998,0.155873
fish986,H,M,5,1998,4,1998,0.182703
fish986,H,M,5,1998,5,1998,0.123613
fish116,J,M,4,1999,2,1999,0.281034
fish116,J,M,4,1999,3,1999,0.13978
fish116,J,M,4,1999,4,1999,0.134943
fish976,G,F,4,1999,2,1999,0.266491
fish976,G,F,4,1999,3,1999,0.163069
fish976,G,F,4,1999,4,1999,0.185976
fish328,B,F,4,1999,2,1999,0.23427
fish328,B,F,4,1999,3,1999,0.19743
fish328,B,F,4,1999,4,1999,0.174854
fish415,A,F,4,1999,2,1999,0.271842
fish415,A,F,4,1999,3,1999,0.23308
fish415,A,F,4,1999,4,1999,0.236076
fish287,B,F,4,1999,2,1999,0.253568
fish287,B,F,4,1999,3,1999,0.237255
fish287,B,F,4,1999,4,1999,0.170352
fish893,D,M,3,2001,2,2001,0.357595
fish893,D,M,3,2001,3,2001,0.25173
fish401,E,M,2,2002,2,2002,0.330091
fish211,F,M,4,2000,2,2000,0.189236
fish211,F,M,4,2000,3,2000,0.189631
fish211,F,M,4,2000,4,2000,0.166717
fish186,C,F,5,1999,2,1999,0.216576
fish186,C,F,5,1999,3,1999,0.137365
fish186,C,F,5,1999,4,1999,0.158103
fish186,C,F,5,1999,5,1999,0.151715
fish263,H,M,3,2001,2,2001,0.322174
fish263,H,M,3,2001,3,2001,0.174405
fish96,I,M,3,2001,2,2001,0.285051
fish96,I,M,3,2001,3,2001,0.203332
fish787,H,F,4,2000,2,2000,0.303244
fish787,H,F,4,2000,3,2000,0.148065
fish787,H,F,4,2000,4,2000,0.152039
fish333,J,M,5,1999,2,1999,0.279857
fish333,J,M,5,1999,3,1999,0.211817
fish333,J,M,5,1999,4,1999,0.224335
fish333,J,M,5,1999,5,1999,0.10492
fish641,G,F,6,1998,2,1998,0.218323
fish641,G,F,6,1998,3,1998,0.14804
fish641,G,F,6,1998,4,1998,0.123816
fish641,G,F,6,1998,5,1998,0.149961
fish641,G,F,6,1998,6,1998,0.06678
fish280,I,M,4,2000,2,2000,0.275248
fish280,I,M,4,2000,3,2000,0.150636
fish280,I,M,4,2000,4,2000,0.153107
fish218,A,F,4,2000,2,2000,0.265939
fish218,A,F,4,2000,3,2000,0.204503
fish218,A,F,4,2000,4,2000,0.151733
fish442,E,F,11,1993,2,1993,0.124149
fish442,E,F,11,1993,3,1993,0.163078
fish442,E,F,11,1993,4,1993,0.150452
fish442,E,F,11,1993,5,1993,0.09995
fish442,E,F,11,1993,6,1993,0.129413
fish442,E,F,11,1993,7,1993,0.09784
fish442,E,F,11,1993,8,1993,0.08312
fish442,E,F,11,1993,9,1993,0.12205
fish442,E,F,11,1993,10,1993,0.06523
fish442,E,F,11,1993,11,1993,0.08522
fish722,G,F,6,1998,2,1998,0.296683
fish722,G,F,6,1998,3,1998,0.201382
fish722,G,F,6,1998,4,1998,0.178334
fish722,G,F,6,1998,5,1998,0.12763
fish722,G,F,6,1998,6,1998,0.12195
fish225,H,F,6,1998,2,1998,0.298138
fish225,H,F,6,1998,3,1998,0.107728
fish225,H,F,6,1998,4,1998,0.122973
fish225,H,F,6,1998,5,1998,0.14593
fish225,H,F,6,1998,6,1998,0.06116
fish310,C,F,5,1999,2,1999,0.21244
fish310,C,F,5,1999,3,1999,0.200821
fish310,C,F,5,1999,4,1999,0.148378
fish310,C,F,5,1999,5,1999,0.122159
fish882,B,F,6,1998,2,1998,0.221136
fish882,B,F,6,1998,3,1998,0.163245
fish882,B,F,6,1998,4,1998,0.172743
fish882,B,F,6,1998,5,1998,0.164432
fish882,B,F,6,1998,6,1998,0.12488
fish441,B,F,5,1999,2,1999,0.275313
fish441,B,F,5,1999,3,1999,0.263322
fish441,B,F,5,1999,4,1999,0.1794
fish441,B,F,5,1999,5,1999,0.13315
fish575,H,F,6,1998,2,1998,0.283876
fish575,H,F,6,1998,3,1998,0.21601
fish575,H,F,6,1998,4,1998,0.158833
fish575,H,F,6,1998,5,1998,0.16046
fish875,H,F,6,1998,2,1998,0.264431
fish875,H,F,6,1998,3,1998,0.152836
fish875,H,F,6,1998,4,1998,0.15284
fish875,H,F,6,1998,5,1998,0.14628
fish875,H,F,6,1998,6,1998,0.12913
fish208,F,F,6,1998,2,1998,0.22827
fish208,F,F,6,1998,3,1998,0.154436
fish208,F,F,6,1998,4,1998,0.177525
fish208,F,F,6,1998,5,1998,0.134075
fish208,F,F,6,1998,6,1998,0.12321
fish892,H,F,5,1999,2,1999,0.199672
fish892,H,F,5,1999,3,1999,0.135127
fish892,H,F,5,1999,4,1999,0.127964
fish892,H,F,5,1999,5,1999,0.117022
fish799,A,F,6,1998,2,1998,0.217953
fish799,A,F,6,1998,3,1998,0.119849
fish799,A,F,6,1998,4,1998,0.168902
fish799,A,F,6,1998,5,1998,0.094454
fish799,A,F,6,1998,6,1998,0.09445
fish658,E,F,4,2000,2,2000,0.289804
fish658,E,F,4,2000,3,2000,0.149591
fish658,E,F,4,2000,4,2000,0.178028
fish779,E,F,6,1998,2,1998,0.242768
fish779,E,F,6,1998,3,1998,0.236586
fish779,E,F,6,1998,4,1998,0.174869
fish779,E,F,6,1998,5,1998,0.172785
fish779,E,F,6,1998,6,1998,0.09054
fish438,D,F,5,1999,2,1999,0.299375
fish438,D,F,5,1999,3,1999,0.15977
fish438,D,F,5,1999,4,1999,0.106516
fish438,D,F,5,1999,5,1999,0.18455
fish443,D,F,6,1998,2,1998,0.258124
fish443,D,F,6,1998,3,1998,0.182263
fish443,D,F,6,1998,4,1998,0.155187
fish443,D,F,6,1998,5,1998,0.16305
fish443,D,F,6,1998,6,1998,0.1101
fish183,F,F,6,1998,2,1998,0.271292
fish183,F,F,6,1998,3,1998,0.190551
fish183,F,F,6,1998,4,1998,0.127341
fish183,F,F,6,1998,5,1998,0.125958
fish183,F,F,6,1998,6,1998,0.10612
fish439,F,M,7,1997,2,1997,0.222592
fish439,F,M,7,1997,3,1997,0.181874
fish439,F,M,7,1997,4,1997,0.103691
fish439,F,M,7,1997,5,1997,0.145647
fish439,F,M,7,1997,6,1997,0.127957
fish439,F,M,7,1997,7,1997,0.10369
fish22,E,F,5,1999,2,1999,0.219381
fish22,E,F,5,1999,3,1999,0.168984
fish22,E,F,5,1999,4,1999,0.129452
fish22,E,F,5,1999,5,1999,0.17161
fish42,F,M,3,2001,2,2001,0.379493
fish42,F,M,3,2001,3,2001,0.166563
fish848,C,M,3,2001,2,2001,0.295911
fish848,C,M,3,2001,3,2001,0.196695
fish448,I,F,6,1998,2,1998,0.235137
fish448,I,F,6,1998,3,1998,0.140301
fish448,I,F,6,1998,4,1998,0.178305
fish448,I,F,6,1998,5,1998,0.140507
fish448,I,F,6,1998,6,1998,0.1327
fish198,E,F,6,1998,2,1998,0.260545
fish198,E,F,6,1998,3,1998,0.14703
fish198,E,F,6,1998,4,1998,0.135135
fish198,E,F,6,1998,5,1998,0.10459
fish198,E,F,6,1998,6,1998,0.13081
fish812,B,F,5,1999,2,1999,0.197567
fish812,B,F,5,1999,3,1999,0.136477
fish812,B,F,5,1999,4,1999,0.105855
fish812,B,F,5,1999,5,1999,0.082322
fish593,H,M,6,1998,2,1998,0.289448
fish593,H,M,6,1998,3,1998,0.176578
fish593,H,M,6,1998,4,1998,0.128891
fish593,H,M,6,1998,5,1998,0.1125
fish593,H,M,6,1998,6,1998,0.08326
fish978,J,M,5,1999,2,1999,0.325108
fish978,J,M,5,1999,3,1999,0.159289
fish978,J,M,5,1999,4,1999,0.164764
fish978,J,M,5,1999,5,1999,0.147087
fish967,E,F,6,1998,2,1998,0.230403
fish967,E,F,6,1998,3,1998,0.149185
fish967,E,F,6,1998,4,1998,0.129199
fish967,E,F,6,1998,5,1998,0.124782
fish967,E,F,6,1998,6,1998,0.16498
fish254,C,M,5,1999,2,1999,0.179482
fish254,C,M,5,1999,3,1999,0.208624
fish254,C,M,5,1999,4,1999,0.16649
fish254,C,M,5,1999,5,1999,0.176573
fish792,F,F,6,1998,2,1998,0.270538
fish792,F,F,6,1998,3,1998,0.161337
fish792,F,F,6,1998,4,1998,0.18056
fish792,F,F,6,1998,5,1998,0.10622
fish792,F,F,6,1998,6,1998,0.08864
fish291,J,M,6,1998,2,1998,0.236814
fish291,J,M,6,1998,3,1998,0.220649
fish291,J,M,6,1998,4,1998,0.144197
fish291,J,M,6,1998,5,1998,0.136119
fish291,J,M,6,1998,6,1998,0.16782
fish693,H,M,2,2002,2,2002,0.324474
fish129,E,M,6,1998,2,1998,0.290132
fish129,E,M,6,1998,3,1998,0.160157
fish129,E,M,6,1998,4,1998,0.168818
fish129,E,M,6,1998,5,1998,0.216788
fish129,E,M,6,1998,6,1998,0.12085
fish366,E,F,4,2001,2,2001,0.277267
fish366,E,F,4,2001,3,2001,0.120666
fish366,E,F,4,2001,4,2001,0.129151
fish784,D,F,7,1998,2,1998,0.240921
fish784,D,F,7,1998,3,1998,0.175014
fish784,D,F,7,1998,4,1998,0.136644
fish784,D,F,7,1998,5,1998,0.102191
fish784,D,F,7,1998,6,1998,0.12046
fish784,D,F,7,1998,7,1998,0.10728
fish928,A,F,4,2001,2,2001,0.289625
fish928,A,F,4,2001,3,2001,0.268232
fish928,A,F,4,2001,4,2001,0.155671
fish828,B,F,4,2001,2,2001,0.227953
fish828,B,F,4,2001,3,2001,0.196319
fish828,B,F,4,2001,4,2001,0.13808
fish712,G,F,3,2002,2,2002,0.342097
fish712,G,F,3,2002,3,2002,0.14371
fish239,F,M,5,2000,2,2000,0.186715
fish239,F,M,5,2000,3,2000,0.237284
fish239,F,M,5,2000,4,2000,0.14226
fish239,F,M,5,2000,5,2000,0.168928
fish278,B,F,4,2001,2,2001,0.287708
fish278,B,F,4,2001,3,2001,0.18312
fish278,B,F,4,2001,4,2001,0.120676
fish731,H,M,7,1998,2,1998,0.292581
fish731,H,M,7,1998,3,1998,0.12816
fish731,H,M,7,1998,4,1998,0.159371
fish731,H,M,7,1998,5,1998,0.091208
fish731,H,M,7,1998,6,1998,0.12553
fish731,H,M,7,1998,7,1998,0.06096
fish518,E,M,4,2001,2,2001,0.29549
fish518,E,M,4,2001,3,2001,0.129193
fish518,E,M,4,2001,4,2001,0.13315
fish833,E,M,4,2001,2,2001,0.2331
fish833,E,M,4,2001,3,2001,0.248466
fish833,E,M,4,2001,4,2001,0.155854
fish941,B,M,4,2001,2,2001,0.250846
fish941,B,M,4,2001,3,2001,0.172821
fish941,B,M,4,2001,4,2001,0.085135
fish771,D,F,7,1998,2,1998,0.258051
fish771,D,F,7,1998,3,1998,0.164724
fish771,D,F,7,1998,4,1998,0.15784
fish771,D,F,7,1998,5,1998,0.148958
fish771,D,F,7,1998,6,1998,0.14551
fish771,D,F,7,1998,7,1998,0.09677
fish788,F,F,6,1999,2,1999,0.226034
fish788,F,F,6,1999,3,1999,0.1812
fish788,F,F,6,1999,4,1999,0.169641
fish788,F,F,6,1999,5,1999,0.118879
fish788,F,F,6,1999,6,1999,0.11887
fish922,I,F,11,1994,2,1994,0.269295
fish922,I,F,11,1994,3,1994,0.19288
fish922,I,F,11,1994,4,1994,0.209047
fish922,I,F,11,1994,5,1994,0.10856
fish922,I,F,11,1994,6,1994,0.14475
fish922,I,F,11,1994,7,1994,0.11113
fish922,I,F,11,1994,8,1994,0.09644
fish922,I,F,11,1994,9,1994,0.08708
fish922,I,F,11,1994,10,1994,0.05088
fish922,I,F,11,1994,11,1994,0.0496
fish741,H,F,5,2000,2,2000,0.21598
fish741,H,F,5,2000,3,2000,0.246355
fish741,H,F,5,2000,4,2000,0.15157
fish741,H,F,5,2000,5,2000,0.1705
fish627,C,F,6,1999,2,1999,0.239964
fish627,C,F,6,1999,3,1999,0.146867
fish627,C,F,6,1999,4,1999,0.136809
fish627,C,F,6,1999,5,1999,0.19168
fish627,C,F,6,1999,6,1999,0.114
fish821,G,M,3,2002,2,2002,0.33547
fish821,G,M,3,2002,3,2002,0.2869
fish536,C,M,2,2003,2,2003,0.309105
fish683,F,M,3,2002,2,2002,0.424439
fish683,F,M,3,2002,3,2002,0.191818
fish135,C,M,3,2002,2,2002,0.369432
fish135,C,M,3,2002,3,2002,0.146091
fish408,F,F,3,2002,2,2002,0.302242
fish408,F,F,3,2002,3,2002,0.180508
fish450,D,M,3,2002,2,2002,0.338863
fish450,D,M,3,2002,3,2002,0.247682
fish780,B,F,3,2002,2,2002,0.274087
fish780,B,F,3,2002,3,2002,0.217016
fish647,D,M,3,2002,2,2002,0.424277
fish647,D,M,3,2002,3,2002,0.221011
fish182,I,M,3,2002,2,2002,0.316792
fish182,I,M,3,2002,3,2002,0.178474
fish899,B,F,3,2002,2,2002,0.274478
fish899,B,F,3,2002,3,2002,0.219957
fish547,H,M,5,2000,2,2000,0.206497
fish547,H,M,5,2000,3,2000,0.223898
fish547,H,M,5,2000,4,2000,0.214889
fish547,H,M,5,2000,5,2000,0.17811
fish364,C,F,6,1999,2,1999,0.235548
fish364,C,F,6,1999,3,1999,0.135733
fish364,C,F,6,1999,4,1999,0.136352
fish364,C,F,6,1999,5,1999,0.099817
fish364,C,F,6,1999,6,1999,0.148508
fish180,C,F,7,1998,2,1998,0.423801
fish180,C,F,7,1998,3,1998,0.226516
fish180,C,F,7,1998,4,1998,0.17571
fish180,C,F,7,1998,5,1998,0.1244
fish180,C,F,7,1998,6,1998,0.15363
fish180,C,F,7,1998,7,1998,0.10232
fish267,J,M,11,1994,2,1994,0.218851
fish267,J,M,11,1994,3,1994,0.13241
fish267,J,M,11,1994,4,1994,0.103631
fish267,J,M,11,1994,5,1994,0.111325
fish267,J,M,11,1994,6,1994,0.105581
fish267,J,M,11,1994,7,1994,0.12476
fish267,J,M,11,1994,8,1994,0.0787
fish267,J,M,11,1994,9,1994,0.09214
fish267,J,M,11,1994,10,1994,0.0691
fish267,J,M,11,1994,11,1994,0.0787
fish776,I,M,11,1994,2,1994,0.211417
fish776,I,M,11,1994,3,1994,0.198551
fish776,I,M,11,1994,4,1994,0.156639
fish776,I,M,11,1994,5,1994,0.125935
fish776,I,M,11,1994,6,1994,0.10498
fish776,I,M,11,1994,7,1994,0.10975
fish776,I,M,11,1994,8,1994,0.11785
fish776,I,M,11,1994,9,1994,0.10809
fish776,I,M,11,1994,10,1994,0.06785
fish776,I,M,11,1994,11,1994,0.04522
fish19,A,M,11,1994,2,1994,0.275517
fish19,A,M,11,1994,3,1994,0.143204
fish19,A,M,11,1994,4,1994,0.167397
fish19,A,M,11,1994,5,1994,0.10912
fish19,A,M,11,1994,6,1994,0.13403
fish19,A,M,11,1994,7,1994,0.08693
fish19,A,M,11,1994,8,1994,0.0915
fish19,A,M,11,1994,9,1994,0.06287
fish19,A,M,11,1994,10,1994,0.07303
fish19,A,M,11,1994,11,1994,0.05084
fish669,E,F,3,2002,2,2002,0.207804
fish669,E,F,3,2002,3,2002,0.220203
fish255,J,M,4,2001,2,2001,0.329774
fish255,J,M,4,2001,3,2001,0.156205
fish255,J,M,4,2001,4,2001,0.160159
fish609,C,M,3,2002,2,2002,0.369166
fish609,C,M,3,2002,3,2002,0.245684
fish388,I,M,3,2002,2,2002,0.266248
fish388,I,M,3,2002,3,2002,0.243489
fish742,G,M,6,1999,2,1999,0.265415
fish742,G,M,6,1999,3,1999,0.210209
fish742,G,M,6,1999,4,1999,0.182012
fish742,G,M,6,1999,5,1999,0.1198
fish742,G,M,6,1999,6,1999,0.12921
fish40,B,F,6,1999,2,1999,0.223162
fish40,B,F,6,1999,3,1999,0.216468
fish40,B,F,6,1999,4,1999,0.187557
fish40,B,F,6,1999,5,1999,0.15618
fish40,B,F,6,1999,6,1999,0.12815
fish165,C,M,5,2000,2,2000,0.289356
fish165,C,M,5,2000,3,2000,0.190969
fish165,C,M,5,2000,4,2000,0.177022
fish165,C,M,5,2000,5,2000,0.1809
fish414,J,F,4,2001,2,2001,0.295226
fish414,J,F,4,2001,3,2001,0.224794
fish414,J,F,4,2001,4,2001,0.16788
fish948,A,M,4,2001,2,2001,0.231401
fish948,A,M,4,2001,3,2001,0.181635
fish948,A,M,4,2001,4,2001,0.187081
fish862,J,M,5,2000,2,2000,0.311322
fish862,J,M,5,2000,3,2000,0.156202
fish862,J,M,5,2000,4,2000,0.150972
fish862,J,M,5,2000,5,2000,0.08748
fish813,A,M,3,2002,2,2002,0.307182
fish813,A,M,3,2002,3,2002,0.186356
fish430,D,F,2,2003,2,2003,0.381415
fish383,B,F,3,2002,2,2002,0.322058
fish383,B,F,3,2002,3,2002,0.27887
fish371,J,F,7,1998,2,1998,0.294681
fish371,J,F,7,1998,3,1998,0.139173
fish371,J,F,7,1998,4,1998,0.110506
fish371,J,F,7,1998,5,1998,0.142418
fish371,J,F,7,1998,6,1998,0.08676
fish371,J,F,7,1998,7,1998,0.12767
fish561,G,F,5,2000,2,2000,0.26132
fish561,G,F,5,2000,3,2000,0.142329
fish561,G,F,5,2000,4,2000,0.206231
fish561,G,F,5,2000,5,2000,0.06884
fish939,F,F,5,2000,2,2000,0.241971
fish939,F,F,5,2000,3,2000,0.201905
fish939,F,F,5,2000,4,2000,0.150285
fish939,F,F,5,2000,5,2000,0.14872
fish689,A,F,4,2001,2,2001,0.335909
fish689,A,F,4,2001,3,2001,0.242614
fish689,A,F,4,2001,4,2001,0.194497
fish651,C,F,3,2002,2,2002,0.40756
fish651,C,F,3,2002,3,2002,0.348998
fish594,A,M,4,2001,2,2001,0.301933
fish594,A,M,4,2001,3,2001,0.21659
fish594,A,M,4,2001,4,2001,0.122815
fish998,I,F,5,2000,2,2000,0.221995
fish998,I,F,5,2000,3,2000,0.158548
fish998,I,F,5,2000,4,2000,0.120807
fish998,I,F,5,2000,5,2000,0.078599
fish497,H,M,3,2002,2,2002,0.31418
fish497,H,M,3,2002,3,2002,0.198182
fish540,I,M,4,2001,2,2001,0.263822
fish540,I,M,4,2001,3,2001,0.149518
fish540,I,M,4,2001,4,2001,0.202811
fish704,I,M,5,2000,2,2000,0.229529
fish704,I,M,5,2000,3,2000,0.141494
fish704,I,M,5,2000,4,2000,0.174556
fish704,I,M,5,2000,5,2000,0.156169
fish885,C,F,5,2000,2,2000,0.213639
fish885,C,F,5,2000,3,2000,0.184296
fish885,C,F,5,2000,4,2000,0.20092
fish885,C,F,5,2000,5,2000,0.131513
fish566,D,F,3,2002,2,2002,0.262829
fish566,D,F,3,2002,3,2002,0.25133
fish246,I,F,3,2002,2,2002,0.290175
fish246,I,F,3,2002,3,2002,0.209441
fish620,B,M,3,2002,2,2002,0.27717
fish620,B,M,3,2002,3,2002,0.237628
fish207,G,F,2,2003,2,2003,0.379524
fish283,B,M,6,1999,2,1999,0.29498
fish283,B,M,6,1999,3,1999,0.145111
fish283,B,M,6,1999,4,1999,0.109082
fish283,B,M,6,1999,5,1999,0.144952
fish283,B,M,6,1999,6,1999,0.102365
fish876,D,M,5,2000,2,2000,0.255108
fish876,D,M,5,2000,3,2000,0.194284
fish876,D,M,5,2000,4,2000,0.148079
fish876,D,M,5,2000,5,2000,0.13562
fish682,B,M,5,2000,2,2000,0.248538
fish682,B,M,5,2000,3,2000,0.20858
fish682,B,M,5,2000,4,2000,0.10736
fish682,B,M,5,2000,5,2000,0.098905
fish852,C,M,3,2002,2,2002,0.237729
fish852,C,M,3,2002,3,2002,0.234176
fish702,E,M,4,2001,2,2001,0.239452
fish702,E,M,4,2001,3,2001,0.227014
fish702,E,M,4,2001,4,2001,0.176677
fish662,H,F,2,2003,2,2003,0.241561
fish874,E,M,6,1999,2,1999,0.260922
fish874,E,M,6,1999,3,1999,0.137835
fish874,E,M,6,1999,4,1999,0.138995
fish874,E,M,6,1999,5,1999,0.083164
fish874,E,M,6,1999,6,1999,0.149261
fish931,F,M,3,2002,2,2002,0.364362
fish931,F,M,3,2002,3,2002,0.123476
fish352,J,M,3,2002,2,2002,0.34012
fish352,J,M,3,2002,3,2002,0.225108
fish622,A,F,2,2003,2,2003,0.279994
fish775,B,F,3,2002,2,2002,0.327857
fish775,B,F,3,2002,3,2002,0.148374
fish637,B,F,3,2002,2,2002,0.28453
fish637,B,F,3,2002,3,2002,0.122814
fish37,F,M,5,2000,2,2000,0.205246
fish37,F,M,5,2000,3,2000,0.172201
fish37,F,M,5,2000,4,2000,0.156945
fish37,F,M,5,2000,5,2000,0.10417
fish632,F,M,5,2000,2,2000,0.227826
fish632,F,M,5,2000,3,2000,0.177711
fish632,F,M,5,2000,4,2000,0.119618
fish632,F,M,5,2000,5,2000,0.090012
fish429,C,M,4,2001,2,2001,0.295494
fish429,C,M,4,2001,3,2001,0.177481
fish429,C,M,4,2001,4,2001,0.124928
fish877,D,M,5,2000,2,2000,0.340507
fish877,D,M,5,2000,3,2000,0.123951
fish877,D,M,5,2000,4,2000,0.134468
fish877,D,M,5,2000,5,2000,0.090465
fish114,A,M,5,2000,2,2000,0.187289
fish114,A,M,5,2000,3,2000,0.137543
fish114,A,M,5,2000,4,2000,0.163328
fish114,A,M,5,2000,5,2000,0.138454
fish344,F,M,4,2001,2,2001,0.181444
fish344,F,M,4,2001,3,2001,0.206492
fish344,F,M,4,2001,4,2001,0.131351
fish367,C,M,5,2000,2,2000,0.201222
fish367,C,M,5,2000,3,2000,0.119385
fish367,C,M,5,2000,4,2000,0.10747
fish367,C,M,5,2000,5,2000,0.120952
fish895,D,M,6,1999,2,1999,0.185709
fish895,D,M,6,1999,3,1999,0.08779
fish895,D,M,6,1999,4,1999,0.132359
fish895,D,M,6,1999,5,1999,0.115477
fish895,D,M,6,1999,6,1999,0.060778
fish336,H,M,4,2001,2,2001,0.280182
fish336,H,M,4,2001,3,2001,0.147714
fish336,H,M,4,2001,4,2001,0.122349
fish305,B,F,4,2001,2,2001,0.220327
fish305,B,F,4,2001,3,2001,0.125901
fish305,B,F,4,2001,4,2001,0.161871
